1R7,0,,0,0,0,0,0,0
1R8,0,,0,0,0,0,0,0
1R9,0,,0,0,0,0,0,0
1R10,0,,0,0,0,0,0,0
1R11,0,,0,0,0,0,0,0
1R12,0,,0,0,0,0,0,0
1R13,0,,0,0,0,0,0,0
1R14,0,,0,0,0,0,0,0
1R15,0,,0,0,0,0,0,0
1R16,0,,0,0,0,0,0,0
1R17,0,,0,0,0,0,0,0
1R18,0,,0,0,0,0,0,0
1R19,0,,0,0,0,0,0,0
1R20,0,,0,0,0,0,0,0
1R21,0,,0,0,0,0,0,0
1R22,0,,0,0,0,0,0,0
1R23,0,,0,0,0,0,0,0
1R24,0,,0,0,0,0,0,0
1R25,0,,0,0,0,0,0,0
1R26,0,,0,0,0,0,0,0
1R27,0,,0,0,0,0,0,0
1R28,0,,0,0,0,0,0,0
1R29,0,,0,0,0,0,0,0
1R30,0,,0,0,0,0,0,0
1R31,0,,0,0,0,0,0,0
1R32,0,,0,0,0,0,0,0
1R33,0,,0,0,0,0,0,0
1R34,0,,0,0,0,0,0,0
1R35,0,,0,0,0,0,0,0
1R36,0,,0,0,0,0,0,0
1R37,0,,0,0,0,0,0,0
1R38,0,,0,0,0,0,0,0
1R39,0,,0,0,0,0,0,0
1R40,0,,0,0,0,0,0,0
1R41,0,,0,0,0,0,0,0
1R42,0,,0,0,0,0,0,0
1R43,0,,0,0,0,0,0,0
1R44,0,,0,0,0,0,0,0
1R45,0,,0,0,0,0,0,0
1R46,0,,0,0,0,0,0,0
1R47,0,,0,0,0,0,0,0
1R48,0,,0,0,0,0,0,0
1R49,0,,0,0,0,0,0,0
1R50,0,,0,0,0,0,0,0
1R51,0,,0,0,0,0,0,0
1R52,0,,0,0,0,0,0,0
1R53,0,,0,0,0,0,0,0
1R54,0,,0,0,0,0,0,0
1R55,0,,0,0,0,0,0,0
1R56,0,,0,0,0,0,0,0
1R57,0,,0,0,0,0,0,0
1R58,0,,0,0,0,0,0,0
1R59,0,,0,0,0,0,0,0
1R60,0,,0,0,0,0,0,0
1R61,0,,0,0,0,0,0,0
1R62,0,,0,0,0,0,0,0
1R63,0,,0,0,0,0,0,0
1R64,0,,0,0,0,0,0,0
1R65,0,,0,0,0,0,0,0
1R66,0,,0,0,0,0,0,0
1R67,0,,0,0,0,0,0,0
1R68,0,,0,0,0,0,0,0
1R69,0,,0,0,0,0,0,0
1R70,0,,0,0,0,0,0,0
1R71,0,,0,0,0,0,0,0
1R72,0,,0,0,0,0,0,0
1R73,0,,0,0,0,0,0,0
1R74,0,,0,0,0,0,0,0
1R75,0,,0,0,0,0,0,0
1R76,0,,0,0,0,0,0,0
1R77,0,,0,0,0,0,0,0
1R78,0,,0,0,0,0,0,0
1R79,0,,0,0,0,0,0,0
1R80,0,,0,0,0,0,0,0
1R81,0,,0,0,0,0,0,0
1R82,0,,0,0,0,0,0,0
1R83,0,,0,0,0,0,0,0
1R84,0,,0,0,0,0,0,0
1R85,0,,0,0,0,0,0,0
1R86,0,,0,0,0,0,0,0
1R87,0,,0,0,0,0,0,0
1R88,0,,0,0,0,0,0,0
1R89,0,,0,0,0,0,0,0
1R90,0,,0,0,0,0,0,0
1R91,0,,0,0,0,0,0,0
1R92,0,,0,0,0,0,0,0
1R93,0,,0,0,0,0,0,0
1R94,0,,0,0,0,0,0,0
1R95,0,,0,0,0,0,0,0
1R96,0,,0,0,0,0,0,0
1R97,0,,0,0,0,0,0,0
1R98,0,,0,0,0,0,0,0
1R99,0,,0,0,0,0,0,0
1R100,0,,0,0,0,0,0,0
1R101,0,,0,0,0,0,0,0
1R102,0,,0,0,0,0,0,0
1R103,0,,0,0,0,0,0,0
1R104,0,,0,0,0,0,0,0
1R105,0,,0,0,0,0,0,0
1R106,0,,0,0,0,0,0,0
1R107,0,,0,0,0,0,0,0
1R108,0,,0,0,0,0,0,0
1R109,0,,0,0,0,0,0,0
1R110,0,,0,0,0,0,0,0
1R111,0,,0,0,0,0,0,0
1R112,0,,0,0,0,0,0,0
1R113,0,,0,0,0,0,0,0
1R114,0,,0,0,0,0,0,0
1R115,0,,0,0,0,0,0,0
1R116,0,,0,0,0,0,0,0
1R117,0,,0,0,0,0,0,0
1R118,0,,0,0,0,0,0,0
1R119,0,,0,0,0,0,0,0
1R120,0,,0,0,0,0,0,0
1R121,0,,0,0,0,0,0,0
1R122,0,,0,0,0,0,0,0
1R123,0,,0,0,0,0,0,0
1R124,0,,0,0,0,0,0,0
1R125,0,,0,0,0,0,0,0
1R126,0,,0,0,0,0,0,0
1R127,0,,0,0,0,0,0,0
1R128,0,,0,0,0,0,0,0
2F1,0,,0,0,0,0,0,0
2F2,0,,0,0,0,0,0,0
2F3,0,,0,0,0,0,0,0
2F4,0,,0,0,0,0,0,0
2F5,0,,0,0,0,0,0,0
2F6,0,,0,0,0,0,0,0
2F7,0,,0,0,0,0,0,0
2F8,0,,0,0,0,0,0,0
2F9,0,,0,0,0,0,0,0
2F10,0,,0,0,0,0,0,0
2F11,0,,0,0,0,0,0,0
2F12,0,,0,0,0,0,0,0
2F13,0,,0,0,0,0,0,0
2F14,0,,0,0,0,0,0,0
2F15,0,,0,0,0,0,0,0
2F16,0,,0,0,0,0,0,0
2F17,0,,0,0,0,0,0,0
2F18,0,,0,0,0,0,0,0
2F19,0,,0,0,0,0,0,0
2F20,0,,0,0,0,0,0,0
2F21,0,,0,0,0,0,0,0
2F22,0,,0,0,0,0,0,0
2F23,0,,0,0,0,0,0,0
2F24,0,,0,0,0,0,0,0
2F25,0,,0,0,0,0,0,0
2F26,0,,0,0,0,0,0,0
2F27,0,,0,0,0,0,0,0
2F28,0,,0,0,0,0,0,0
2F29,0,,0,0,0,0,0,0
2F30,0,,0,0,0,0,0,0
2F31,0,,0,0,0,0,0,0
2F32,0,,0,0,0,0,0,0
2F33,0,,0,0,0,0,0,0
2F34,0,,0,0,0,0,0,0
2F35,0,,0,0,0,0,0,0
2F36,0,,0,0,0,0,0,0
2F37,0,,0,0,0,0,0,0
2F38,0,,0,0,0,0,0,0
2F39,0,,0,0,0,0,0,0
2F40,0,,0,0,0,0,0,0
2F41,0,,0,0,0,0,0,0
2F42,0,,0,0,0,0,0,0
2F43,0,,0,0,0,0,0,0
2F44,0,,0,0,0,0,0,0
2F45,0,,0,0,0,0,0,0
2F46,0,,0,0,0,0,0,0
2F47,0,,0,0,0,0,0,0
2F48,0,,0,0,0,0,0,0
2F49,0,,0,0,0,0,0,0
2F50,0,,0,0,0,0,0,0
2F51,0,,0,0,0,0,0,0
2F52,0,,0,0,0,0,0,0
2F53,0,,0,0,0,0,0,0
2F54,0,,0,0,0,0,0,0
2F55,0,,0,0,0,0,0,0
2F56,0,,0,0,0,0,0,0
2F57,0,,0,0,0,0,0,0
2F58,0,,0,0,0,0,0,0
2F59,0,,0,0,0,0,0,0
2F60,0,,0,0,0,0,0,0
2F61,0,,0,0,0,0,0,0
2F62,0,,0,0,0,0,0,0
2F63,0,,0,0,0,0,0,0
2F64,0,,0,0,0,0,0,0
2F65,0,,0,0,0,0,0,0
2F66,0,,0,0,0,0,0,0
2F67,0,,0,0,0,0,0,0
2F68,0,,0,0,0,0,0,0
2F69,0,,0,0,0,0,0,0
2F70,0,,0,0,0,0,0,0
2F71,0,,0,0,0,0,0,0
2F72,0,,0,0,0,0,0,0
2F73,0,,0,0,0,0,0,0
2F74,0,,0,0,0,0,0,0
2F75,0,,0,0,0,0,0,0
2F76,0,,0,0,0,0,0,0
2F77,0,,0,0,0,0,0,0
2F78,0,,0,0,0,0,0,0
2F79,0,,0,0,0,0,0,0
2F80,0,,0,0,0,0,0,0
2F81,0,,0,0,0,0,0,0
2F82,0,,0,0,0,0,0,0
2F83,0,,0,0,0,0,0,0
2F84,0,,0,0,0,0,0,0
2F85,0,,0,0,0,0,0,0
2F86,0,,0,0,0,0,0,0
2F87,0,,0,0,0,0,0,0
2F88,0,,0,0,0,0,0,0
2F89,0,,0,0,0,0,0,0
2F90,0,,0,0,0,0,0,0
2F91,0,,0,0,0,0,0,0
2F92,0,,0,0,0,0,0,0
2F93,0,,0,0,0,0,0,0
2F94,0,,0,0,0,0,0,0
2F95,0,,0,0,0,0,0,0
2F96,0,,0,0,0,0,0,0
2F97,0,,0,0,0,0,0,0
2F98,0,,0,0,0,0,0,0
2F99,0,,0,0,0,0,0,0
2F100,0,,0,0,0,0,0,0
2F101,0,,0,0,0,0,0,0
2F102,0,,0,0,0,0,0,0
2F103,0,,0,0,0,0,0,0
2F104,0,,0,0,0,0,0,0
2F105,0,,0,0,0,0,0,0
2F106,0,,0,0,0,0,0,0
2F107,0,,0,0,0,0,0,0
2F108,0,,0,0,0,0,0,0
2F109,0,,0,0,0,0,0,0
2F110,0,,0,0,0,0,0,0
2F111,0,,0,0,0,0,0,0
2F112,0,,0,0,0,0,0,0
2F113,0,,0,0,0,0,0,0
2F114,0,,0,0,0,0,0,0
2F115,0,,0,0,0,0,0,0
2F116,0,,0,0,0,0,0,0
2F117,0,,0,0,0,0,0,0
2F118,0,,0,0,0,0,0,0
2F119,0,,0,0,0,0,0,0
2F120,0,,0,0,0,0,0,0
2F121,0,,0,0,0,0,0,0
2F122,0,,0,0,0,0,0,0
2F123,0,,0,0,0,0,0,0
2F124,0,,0,0,0,0,0,0
2F125,0,,0,0,0,0,0,0
2F126,0,,0,0,0,0,0,0
2F127,0,,0,0,0,0,0,0
2F128,0,,0,0,0,0,0,0
2R1,0,,0,0,0,0,0,0
2R2,0,,0,0,0,0,0,0
2R3,0,,0,0,0,0,0,0
2R4,0,,0,0,0,0,0,0
2R5,0,,0,0,0,0,0,0
2R6,0,,0,0,0,0,0,0
2R7,0,,0,0,0,0,0,0
2R8,0,,0,0,0,0,0,0
2R9,0,,0,0,0,0,0,0
2R10,0,,0,0,0,0,0,0
2R11,0,,0,0,0,0,0,0
2R12,0,,0,0,0,0,0,0
2R13,0,,0,0,0,0,0,0
2R14,0,,0,0,0,0,0,0
2R15,0,,0,0,0,0,0,0
2R16,0,,0,0,0,0,0,0
2R17,0,,0,0,0,0,0,0
2R18,0,,0,0,0,0,0,0
2R19,0,,0,0,0,0,0,0
2R20,0,,0,0,0,0,0,0
2R21,0,,0,0,0,0,0,0
2R22,0,,0,0,0,0,0,0
2R23,0,,0,0,0,0,0,0
2R24,0,,0,0,0,0,0,0
2R25,0,,0,0,0,0,0,0
2R26,0,,0,0,0,0,0,0
2R27,0,,0,0,0,0,0,0
2R28,0,,0,0,0,0,0,0
2R29,0,,0,0,0,0,0,0
2R30,0,,0,0,0,0,0,0
2R31,0,,0,0,0,0,0,0
2R32,0,,0,0,0,0,0,0
2R33,0,,0,0,0,0,0,0
2R34,0,,0,0,0,0,0,0
2R35,0,,0,0,0,0,0,0
2R36,0,,0,0,0,0,0,0
2R37,0,,0,0,0,0,0,0
2R38,0,,0,0,0,0,0,0
2R39,0,,0,0,0,0,0,0
2R40,0,,0,0,0,0,0,0
2R41,0,,0,0,0,0,0,0
2R42,0,,0,0,0,0,0,0
2R43,0,,0,0,0,0,0,0
2R44,0,,0,0,0,0,0,0
2R45,0,,0,0,0,0,0,0
2R46,0,,0,0,0,0,0,0
2R47,0,,0,0,0,0,0,0
2R48,0,,0,0,0,0,0,0
2R49,0,,0,0,0,0,0,0
2R50,0,,0,0,0,0,0,0
2R51,0,,0,0,0,0,0,0
2R52,0,,0,0,0,0,0,0
2R53,0,,0,0,0,0,0,0
2R54,0,,0,0,0,0,0,0
2R55,0,,0,0,0,0,0,0
2R56,0,,0,0,0,0,0,0
2R57,0,,0,0,0,0,0,0
2R58,0,,0,0,0,0,0,0
2R59,0,,0,0,0,0,0,0
2R60,0,,0,0,0,0,0,0
2R61,0,,0,0,0,0,0,0
2R62,0,,0,0,0,0,0,0
2R63,0,,0,0,0,0,0,0
2R64,0,,0,0,0,0,0,0
2R65,0,,0,0,0,0,0,0
2R66,0,,0,0,0,0,0,0
2R67,0,,0,0,0,0,0,0
2R68,0,,0,0,0,0,0,0
2R69,0,,0,0,0,0,0,0
2R70,0,,0,0,0,0,0,0
2R71,0,,0,0,0,0,0,0
2R72,0,,0,0,0,0,0,0
2R73,0,,0,0,0,0,0,0
2R74,0,,0,0,0,0,0,0
2R75,0,,0,0,0,0,0,0
2R76,0,,0,0,0,0,0,0
2R77,0,,0,0,0,0,0,0
2R78,0,,0,0,0,0,0,0
2R79,0,,0,0,0,0,0,0
2R80,0,,0,0,0,0,0,0
2R81,0,,0,0,0,0,0,0
2R82,0,,0,0,0,0,0,0
2R83,0,,0,0,0,0,0,0
2R84,0,,0,0,0,0,0,0
2R85,0,,0,0,0,0,0,0
2R86,0,,0,0,0,0,0,0
2R87,0,,0,0,0,0,0,0
2R88,0,,0,0,0,0,0,0
2R89,0,,0,0,0,0,0,0
2R90,0,,0,0,0,0,0,0
2R91,0,,0,0,0,0,0,0
2R92,0,,0,0,0,0,0,0
2R93,0,,0,0,0,0,0,0
2R94,0,,0,0,0,0,0,0
2R95,0,,0,0,0,0,0,0
2R96,0,,0,0,0,0,0,0
2R97,0,,0,0,0,0,0,0
2R98,0,,0,0,0,0,0,0
2R99,0,,0,0,0,0,0,0
2R100,0,,0,0,0,0,0,0
2R101,0,,0,0,0,0,0,0
2R102,0,,0,0,0,0,0,0
2R103,0,,0,0,0,0,0,0
2R104,0,,0,0,0,0,0,0
2R105,0,,0,0,0,0,0,0
2R106,0,,0,0,0,0,0,0
2R107,0,,0,0,0,0,0,0
2R108,0,,0,0,0,0,0,0
2R109,0,,0,0,0,0,0,0
2R110,0,,0,0,0,0,0,0
2R111,0,,0,0,0,0,0,0
2R112,0,,0,0,0,0,0,0
2R113,0,,0,0,0,0,0,0
2R114,0,,0,0,0,0,0,0
2R115,0,,0,0,0,0,0,0
2R116,0,,0,0,0,0,0,0
2R117,0,,0,0,0,0,0,0
2R118,0,,0,0,0,0,0,0
2R119,0,,0,0,0,0,0,0
2R120,0,,0,0,0,0,0,0
2R121,0,,0,0,0,0,0,0
2R122,0,,0,0,0,0,0,0
2R123,0,,0,0,0,0,0,0
2R124,0,,0,0,0,0,0,0
2R125,0,,0,0,0,0,0,0
2R126,0,,0,0,0,0,0,0
2R127,0,,0,0,0,0,0,0
2R128,0,,0,0,0,0,0,0

[Stick Feeder]
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0

[Tray Feeder]
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
0,,0,0,0,0,0,0
